from_stop_id,to_stop_id,transfer_type,min_transfer_time
IDFM:monomodalStopPlace:473426,IDFM:472359,2,242
IDFM:22365,IDFM:463003,2,112
IDFM:463065,IDFM:463310,2,373
IDFM:471308,IDFM:monomodalStopPlace:411467,2,30
IDFM:462971,IDFM:22218,2,147
IDFM:monomodalStopPlace:47911,IDFM:471198,2,87
IDFM:22148,IDFM:463022,2,13
IDFM:monomodalStopPlace:472778,IDFM:monomodalStopPlace:47927,2,186
IDFM:22181,IDFM:463168,2,180
IDFM:monomodalStopPlace:43116,IDFM:monomodalStopPlace:473266,2,86
IDFM:monomodalStopPlace:46975,IDFM:471756,2,224
IDFM:21967,IDFM:463023,2,85
IDFM:472060,IDFM:472766,2,22
IDFM:472013,IDFM:462970,2,332
IDFM:463325,IDFM:21916,2,19
IDFM:monomodalStopPlace:473350,IDFM:monomodalStopPlace:43176,2,161
IDFM:monomodalStopPlace:473613,IDFM:472084,2,9
IDFM:470737,IDFM:472737,2,27
IDFM:monomodalStopPlace:43127,IDFM:monomodalStopPlace:50904,2,305
IDFM:22114,IDFM:22040,2,114
IDFM:471389,IDFM:472737,2,83
IDFM:monomodalStopPlace:473109,IDFM:480704,2,214
IDFM:463061,IDFM:463080,2,192
IDFM:463246,IDFM:22195,2,180
IDFM:22224,IDFM:474397,2,5
IDFM:470824,IDFM:472064,2,28
IDFM:monomodalStopPlace:59302,IDFM:471660,2,123
IDFM:21919,IDFM:monomodalStopPlace:473875,2,193
IDFM:471477,IDFM:470928,2,18
IDFM:22008,IDFM:463138,2,13
IDFM:490788,IDFM:490764,2,16
IDFM:471945,IDFM:monomodalStopPlace:46366,2,19
IDFM:monomodalStopPlace:473179,IDFM:monomodalStopPlace:47322,2,228
IDFM:monomodalStopPlace:46847,IDFM:monomodalStopPlace:473618,2,64
IDFM:monomodalStopPlace:45102,IDFM:21959,2,240
IDFM:463193,IDFM:monomodalStopPlace:43536,2,300
IDFM:22087,IDFM:463079,2,210
IDFM:21906,IDFM:462971,2,348
IDFM:22218,IDFM:471063,2,315
IDFM:21902,IDFM:21937,2,180
IDFM:463028,IDFM:22080,2,90
IDFM:22219,IDFM:480541,2,180
IDFM:463043,IDFM:463042,2,206
IDFM:monomodalStopPlace:43231,IDFM:monomodalStopPlace:473323,2,78
IDFM:472125,IDFM:470951,2,24
IDFM:471950,IDFM:monomodalStopPlace:58572,2,318
IDFM:472034,IDFM:463182,2,370
IDFM:22026,IDFM:21903,2,270
IDFM:monomodalStopPlace:473577,IDFM:monomodalStopPlace:43205,2,16
IDFM:22079,IDFM:22376,2,71
IDFM:472323,IDFM:472570,2,34
IDFM:463162,IDFM:463163,2,325
IDFM:472624,IDFM:471918,2,28
IDFM:3813,IDFM:monomodalStopPlace:45862,2,44
IDFM:472854,IDFM:470760,2,22
IDFM:463153,IDFM:22061,2,0
IDFM:472476,IDFM:monomodalStopPlace:43160,2,35
IDFM:472125,IDFM:monomodalStopPlace:473613,2,278
IDFM:463000,IDFM:22097,2,15
IDFM:monomodalStopPlace:43244,IDFM:472625,2,224
IDFM:21984,IDFM:463078,2,339
IDFM:470761,IDFM:470860,2,55
IDFM:463009,IDFM:22368,2,249
IDFM:22235,IDFM:463213,2,13
IDFM:monomodalStopPlace:473154,IDFM:monomodalStopPlace:47124,2,93
IDFM:480531,IDFM:monomodalStopPlace:44514,2,240
IDFM:22051,IDFM:463308,2,306
IDFM:21906,IDFM:28984,2,306
IDFM:463182,IDFM:22149,2,203
IDFM:21962,IDFM:monomodalStopPlace:58718,2,300
IDFM:monomodalStopPlace:474207,IDFM:monomodalStopPlace:43225,2,142
IDFM:472570,IDFM:463023,2,351
IDFM:463263,IDFM:463262,2,156
IDFM:463182,IDFM:470817,2,344
IDFM:472519,IDFM:21963,2,354
IDFM:22218,IDFM:462971,2,118
IDFM:480208,IDFM:471795,2,75
IDFM:monomodalStopPlace:47929,IDFM:monomodalStopPlace:473172,2,38
IDFM:471607,IDFM:monomodalStopPlace:58720,2,335
IDFM:472662,IDFM:monomodalStopPlace:412380,2,367
IDFM:463245,IDFM:22024,2,360
IDFM:monomodalStopPlace:473325,IDFM:8488,2,56
IDFM:472084,IDFM:monomodalStopPlace:46307,2,369
IDFM:471309,IDFM:22367,2,232
IDFM:monomodalStopPlace:473561,IDFM:17234,2,34
IDFM:21903,IDFM:462963,2,124
IDFM:462984,IDFM:22120,2,11
IDFM:22218,IDFM:monomodalStopPlace:58566,2,240
IDFM:monomodalStopPlace:58718,IDFM:21906,2,243
IDFM:491550,IDFM:471573,2,60
IDFM:22010,IDFM:22097,2,180
IDFM:471148,IDFM:monomodalStopPlace:45739,2,63
IDFM:471063,IDFM:472519,2,40
IDFM:472333,IDFM:monomodalStopPlace:45784,2,13
IDFM:monomodalStopPlace:462394,IDFM:472961,2,100
IDFM:463080,IDFM:22091,2,0
IDFM:471063,IDFM:470776,2,73
IDFM:22140,IDFM:463092,2,12
IDFM:470868,IDFM:11803,2,154
IDFM:monomodalStopPlace:44603,IDFM:471837,2,9
IDFM:22189,IDFM:463163,2,12
IDFM:462960,IDFM:462963,2,180
IDFM:monomodalStopPlace:47102,IDFM:monomodalStopPlace:43159,2,74
IDFM:472308,IDFM:471650,2,18
IDFM:22083,IDFM:monomodalStopPlace:470195,2,219
IDFM:463042,IDFM:22086,2,74
IDFM:21976,IDFM:21980,2,70
IDFM:471077,IDFM:472344,2,162
IDFM:463112,IDFM:37556,2,203
IDFM:21947,IDFM:463262,2,14
IDFM:463075,IDFM:22182,2,12
IDFM:22131,IDFM:22155,2,90
IDFM:monomodalStopPlace:491551,IDFM:491550,2,17
IDFM:472008,IDFM:470917,2,87
IDFM:486897,IDFM:486895,2,8
IDFM:463182,IDFM:470734,2,227
IDFM:472572,IDFM:472714,2,98
IDFM:471328,IDFM:463183,2,368
IDFM:462956,IDFM:21930,2,13
IDFM:monomodalStopPlace:473164,IDFM:monomodalStopPlace:43122,2,49
IDFM:22092,IDFM:21959,2,180
IDFM:483903,IDFM:483900,2,11
IDFM:472030,IDFM:22007,2,306
IDFM:22232,IDFM:463207,2,10
IDFM:470760,IDFM:471957,2,16
IDFM:22030,IDFM:463245,2,125
IDFM:462971,IDFM:21926,2,347
IDFM:471473,IDFM:471233,2,140
IDFM:472793,IDFM:472242,2,260
IDFM:monomodalStopPlace:473119,IDFM:monomodalStopPlace:51238,2,43
IDFM:monomodalStopPlace:43190,IDFM:monomodalStopPlace:473548,2,201
IDFM:monomodalStopPlace:473441,IDFM:monomodalStopPlace:45784,2,307
IDFM:21929,IDFM:monomodalStopPlace:45453,2,180
IDFM:monomodalStopPlace:43132,IDFM:monomodalStopPlace:473358,2,297
IDFM:463137,IDFM:21988,2,10
IDFM:463025,IDFM:22168,2,90
IDFM:22026,IDFM:21937,2,345
IDFM:463183,IDFM:471856,2,306
IDFM:monomodalStopPlace:473339,IDFM:470914,2,11
IDFM:monomodalStopPlace:473426,IDFM:470800,2,241
IDFM:monomodalStopPlace:43134,IDFM:471363,2,8
IDFM:470812,IDFM:monomodalStopPlace:46984,2,5
IDFM:22054,IDFM:22133,2,373
IDFM:472950,IDFM:monomodalStopPlace:58572,2,336
IDFM:22149,IDFM:470833,2,298
IDFM:22369,IDFM:463265,2,13
IDFM:monomodalStopPlace:462743,IDFM:monomodalStopPlace:462398,2,216
IDFM:21980,IDFM:462967,2,57
IDFM:472354,IDFM:472030,2,92
IDFM:472961,IDFM:472034,2,64
IDFM:22138,IDFM:462965,2,327
IDFM:463017,IDFM:22017,2,30
IDFM:463295,IDFM:22371,2,11
IDFM:463216,IDFM:22383,2,12
IDFM:494082,IDFM:471039,2,102
IDFM:471205,IDFM:monomodalStopPlace:43165,2,42
IDFM:472570,IDFM:21981,2,330
IDFM:463188,IDFM:462969,2,261
IDFM:471607,IDFM:22149,2,271
IDFM:471650,IDFM:472325,2,31
IDFM:21963,IDFM:462971,2,13
IDFM:462996,IDFM:22143,2,10
IDFM:25635,IDFM:monomodalStopPlace:462357,2,186
IDFM:monomodalStopPlace:58759,IDFM:22086,2,437
IDFM:monomodalStopPlace:473875,IDFM:22073,2,200
IDFM:470844,IDFM:monomodalStopPlace:473427,2,137
IDFM:monomodalStopPlace:46902,IDFM:470612,2,14
IDFM:463028,IDFM:22072,2,90
IDFM:472582,IDFM:471077,2,170
IDFM:463312,IDFM:22134,2,180
IDFM:463116,IDFM:463088,2,311
IDFM:471335,IDFM:monomodalStopPlace:43072,2,99
IDFM:monomodalStopPlace:473257,IDFM:monomodalStopPlace:43112,2,139
IDFM:22138,IDFM:22049,2,202
IDFM:418715,IDFM:monomodalStopPlace:473276,2,0
IDFM:463018,IDFM:463000,2,180
IDFM:42102,IDFM:472986,2,178
IDFM:463235,IDFM:22380,2,12
IDFM:monomodalStopPlace:473237,IDFM:470776,2,306
IDFM:monomodalStopPlace:47927,IDFM:472777,2,273
IDFM:22104,IDFM:463149,2,0
IDFM:472376,IDFM:monomodalStopPlace:44603,2,11
IDFM:21976,IDFM:462967,2,27
IDFM:monomodalStopPlace:47130,IDFM:33956,2,279
IDFM:monomodalStopPlace:47909,IDFM:471039,2,22
IDFM:monomodalStopPlace:58566,IDFM:28984,2,326
IDFM:monomodalStopPlace:473541,IDFM:monomodalStopPlace:47115,2,53
IDFM:472141,IDFM:monomodalStopPlace:43116,2,9
IDFM:monomodalStopPlace:43068,IDFM:2876,2,244
IDFM:monomodalStopPlace:58718,IDFM:21963,2,300
IDFM:463141,IDFM:463078,2,339
IDFM:462968,IDFM:22138,2,195
IDFM:462961,IDFM:21903,2,10
IDFM:472519,IDFM:monomodalStopPlace:473237,2,275
IDFM:474397,IDFM:21924,2,68
IDFM:22374,IDFM:463007,2,12
IDFM:22189,IDFM:22190,2,325
IDFM:471063,IDFM:463069,2,288
IDFM:monomodalStopPlace:473526,IDFM:472831,2,63
IDFM:470817,IDFM:monomodalStopPlace:58572,2,252
IDFM:22377,IDFM:463255,2,13
IDFM:monomodalStopPlace:46897,IDFM:monomodalStopPlace:42413,2,144
IDFM:472582,IDFM:471335,2,12
IDFM:463116,IDFM:22040,2,355
IDFM:472519,IDFM:472142,2,37
IDFM:472217,IDFM:monomodalStopPlace:43157,2,40
IDFM:2759,IDFM:472064,2,82
IDFM:462954,IDFM:22157,2,12
IDFM:411266,IDFM:472572,2,167
IDFM:472110,IDFM:monomodalStopPlace:473237,2,297
IDFM:monomodalStopPlace:43222,IDFM:470843,2,35
IDFM:472479,IDFM:monomodalStopPlace:43162,2,115
IDFM:472959,IDFM:472344,2,117
IDFM:463285,IDFM:22112,2,11
IDFM:463189,IDFM:28984,2,300
IDFM:monomodalStopPlace:58720,IDFM:471604,2,353
IDFM:472519,IDFM:471658,2,132
IDFM:462969,IDFM:463189,2,289
IDFM:463091,IDFM:463072,2,137
IDFM:22143,IDFM:22038,2,108
IDFM:22367,IDFM:monomodalStopPlace:470519,2,160
IDFM:463042,IDFM:monomodalStopPlace:58759,2,240
IDFM:463158,IDFM:463159,2,180
IDFM:monomodalStopPlace:43072,IDFM:471592,2,56
IDFM:463183,IDFM:472030,2,314
IDFM:463283,IDFM:22375,2,13
IDFM:21962,IDFM:471341,2,318
IDFM:monomodalStopPlace:473121,IDFM:471832,2,161
IDFM:21966,IDFM:463160,2,250
IDFM:28984,IDFM:462970,2,195
IDFM:471341,IDFM:22225,2,299
IDFM:490833,IDFM:monomodalStopPlace:47907,2,420
IDFM:470914,IDFM:monomodalStopPlace:47876,2,204
IDFM:471309,IDFM:monomodalStopPlace:58720,2,345
IDFM:471897,IDFM:471541,2,51
IDFM:monomodalStopPlace:58720,IDFM:470879,2,379
IDFM:471607,IDFM:22387,2,366
IDFM:463256,IDFM:monomodalStopPlace:45437,2,240
IDFM:472861,IDFM:471691,2,58
IDFM:22146,IDFM:463208,2,11
IDFM:monomodalStopPlace:42356,IDFM:490793,2,240
IDFM:471897,IDFM:472064,2,31
IDFM:21958,IDFM:463046,2,81
IDFM:472378,IDFM:472861,2,76
IDFM:monomodalStopPlace:58720,IDFM:22149,2,65
IDFM:472359,IDFM:monomodalStopPlace:43178,2,36
IDFM:471064,IDFM:472934,2,81
IDFM:13166,IDFM:monomodalStopPlace:47924,2,243
IDFM:22225,IDFM:472013,2,328
IDFM:monomodalStopPlace:43154,IDFM:411300,2,234
IDFM:491411,IDFM:472030,2,307
IDFM:463000,IDFM:22089,2,180
IDFM:monomodalStopPlace:486890,IDFM:486889,2,4
IDFM:monomodalStopPlace:58566,IDFM:471658,2,72
IDFM:monomodalStopPlace:473115,IDFM:463112,2,47
IDFM:472861,IDFM:472378,2,76
IDFM:463218,IDFM:22081,2,19
IDFM:22038,IDFM:462955,2,293
IDFM:monomodalStopPlace:473555,IDFM:monomodalStopPlace:47118,2,145
IDFM:3739,IDFM:3740,2,60
IDFM:471738,IDFM:472104,2,25
IDFM:472766,IDFM:471424,2,31
IDFM:41804,IDFM:monomodalStopPlace:46281,2,123
IDFM:monomodalStopPlace:58720,IDFM:471968,2,287
IDFM:monomodalStopPlace:46832,IDFM:472093,2,44
IDFM:471341,IDFM:21964,2,363
IDFM:24686,IDFM:463134,2,14
IDFM:463293,IDFM:463294,2,180
IDFM:22032,IDFM:471658,2,253
IDFM:463036,IDFM:22196,2,180
IDFM:471309,IDFM:463183,2,281
IDFM:470776,IDFM:472013,2,70
IDFM:472920,IDFM:monomodalStopPlace:462330,2,91
IDFM:22199,IDFM:21902,2,180
IDFM:488016,IDFM:470817,2,110
IDFM:monomodalStopPlace:43070,IDFM:monomodalStopPlace:473039,2,114
IDFM:22364,IDFM:21990,2,327
IDFM:463305,IDFM:monomodalStopPlace:473890,2,364
IDFM:21906,IDFM:462969,2,301
IDFM:22225,IDFM:472142,2,294
IDFM:463143,IDFM:21934,2,13
IDFM:22062,IDFM:463219,2,25
IDFM:471063,IDFM:462971,2,364
IDFM:21964,IDFM:462970,2,139
IDFM:472483,IDFM:monomodalStopPlace:427870,2,179
IDFM:21945,IDFM:462991,2,110
IDFM:462992,IDFM:22139,2,33
IDFM:monomodalStopPlace:473289,IDFM:monomodalStopPlace:47903,2,26
IDFM:monomodalStopPlace:473242,IDFM:471867,2,172
IDFM:463306,IDFM:22137,2,2
IDFM:monomodalStopPlace:44877,IDFM:463161,2,349
IDFM:472979,IDFM:471220,2,19
IDFM:22023,IDFM:463258,2,27
IDFM:monomodalStopPlace:473590,IDFM:monomodalStopPlace:43209,2,38
IDFM:471691,IDFM:472030,2,64
IDFM:monomodalStopPlace:44877,IDFM:463079,2,780
IDFM:monomodalStopPlace:47903,IDFM:monomodalStopPlace:473289,2,26
IDFM:463079,IDFM:463060,2,300
IDFM:monomodalStopPlace:473087,IDFM:21532,2,5
IDFM:473827,IDFM:492974,2,4
IDFM:471482,IDFM:472034,2,74
IDFM:462946,IDFM:21902,2,12
IDFM:472934,IDFM:462972,2,239
IDFM:24680,IDFM:463074,2,2
IDFM:462970,IDFM:472110,2,321
IDFM:21963,IDFM:21964,2,275
IDFM:11791,IDFM:monomodalStopPlace:473152,2,7
IDFM:472308,IDFM:monomodalStopPlace:43238,2,140
IDFM:monomodalStopPlace:43111,IDFM:monomodalStopPlace:473246,2,255
IDFM:27476,IDFM:480286,2,425
IDFM:462947,IDFM:22166,2,81
IDFM:423989,IDFM:monomodalStopPlace:473028,2,30
IDFM:22096,IDFM:463164,2,180
IDFM:monomodalStopPlace:462330,IDFM:42112,2,78
IDFM:462969,IDFM:monomodalStopPlace:58566,2,240
IDFM:471233,IDFM:472570,2,61
IDFM:463158,IDFM:22087,2,141
IDFM:22390,IDFM:463139,2,13
IDFM:22038,IDFM:22157,2,235
IDFM:monomodalStopPlace:473367,IDFM:monomodalStopPlace:47145,2,116
IDFM:21981,IDFM:monomodalStopPlace:471031,2,244
IDFM:22381,IDFM:22195,2,180
IDFM:22117,IDFM:22031,2,310
IDFM:22091,IDFM:463080,2,0
IDFM:472865,IDFM:471335,2,37
IDFM:463188,IDFM:monomodalStopPlace:58718,2,420
IDFM:463163,IDFM:22190,2,322
IDFM:monomodalStopPlace:473480,IDFM:monomodalStopPlace:43184,2,94
IDFM:471036,IDFM:monomodalStopPlace:46990,2,97
IDFM:463008,IDFM:24680,2,321
IDFM:471907,IDFM:480704,2,109
IDFM:22001,IDFM:463032,2,0
IDFM:monomodalStopPlace:43170,IDFM:423185,2,205
IDFM:monomodalStopPlace:477262,IDFM:monomodalStopPlace:43219,2,133
IDFM:monomodalStopPlace:44201,IDFM:472746,2,46
IDFM:472142,IDFM:470776,2,19
IDFM:22101,IDFM:472137,2,157
IDFM:472541,IDFM:22367,2,104
IDFM:483314,IDFM:483423,2,4
IDFM:22386,IDFM:21984,2,339
IDFM:480340,IDFM:480286,2,16
IDFM:463307,IDFM:22074,2,15
IDFM:472231,IDFM:monomodalStopPlace:473539,2,198
IDFM:monomodalStopPlace:58718,IDFM:28984,2,251
IDFM:471404,IDFM:471709,2,30
IDFM:463315,IDFM:463314,2,309
IDFM:monomodalStopPlace:473036,IDFM:monomodalStopPlace:58873,2,129
IDFM:22121,IDFM:463154,2,0
IDFM:monomodalStopPlace:43536,IDFM:monomodalStopPlace:470549,2,323
IDFM:471822,IDFM:471404,2,3
IDFM:471186,IDFM:488016,2,144
IDFM:monomodalStopPlace:43238,IDFM:472325,2,145
IDFM:472914,IDFM:471046,2,30
IDFM:472766,IDFM:473009,2,47
IDFM:471055,IDFM:monomodalStopPlace:411387,2,18
IDFM:monomodalStopPlace:43245,IDFM:471867,2,21
IDFM:472408,IDFM:monomodalStopPlace:58288,2,11
IDFM:2759,IDFM:471541,2,118
IDFM:470965,IDFM:monomodalStopPlace:473052,2,25
IDFM:488614,IDFM:monomodalStopPlace:43931,2,11
IDFM:22010,IDFM:22089,2,68
IDFM:22042,IDFM:463261,2,47
IDFM:470734,IDFM:471856,2,44
IDFM:471827,IDFM:monomodalStopPlace:473493,2,83
IDFM:monomodalStopPlace:45067,IDFM:471784,2,80
IDFM:22388,IDFM:463145,2,11
IDFM:472678,IDFM:471949,2,10
IDFM:monomodalStopPlace:47953,IDFM:472231,2,52
IDFM:monomodalStopPlace:473890,IDFM:22160,2,368
IDFM:472986,IDFM:monomodalStopPlace:43077,2,233
IDFM:480207,IDFM:monomodalStopPlace:473558,2,89
IDFM:471925,IDFM:472625,2,76
IDFM:471482,IDFM:472378,2,64
IDFM:463079,IDFM:463160,2,240
IDFM:471968,IDFM:472961,2,109
IDFM:472378,IDFM:471328,2,21
IDFM:21919,IDFM:462943,2,176
IDFM:472861,IDFM:488016,2,98
IDFM:471724,IDFM:471341,2,98
IDFM:30965,IDFM:monomodalStopPlace:473441,2,7
IDFM:22132,IDFM:22052,2,177
IDFM:monomodalStopPlace:47119,IDFM:monomodalStopPlace:473101,2,180
IDFM:22442,IDFM:463298,2,37
IDFM:monomodalStopPlace:470519,IDFM:463001,2,240
IDFM:472137,IDFM:463193,2,150
IDFM:22072,IDFM:462943,2,72
IDFM:21978,IDFM:462998,2,12
IDFM:monomodalStopPlace:43221,IDFM:monomodalStopPlace:419208,2,110
IDFM:463194,IDFM:22162,2,10
IDFM:21992,IDFM:462945,2,0
IDFM:463081,IDFM:463063,2,180
IDFM:monomodalStopPlace:473551,IDFM:472680,2,117
IDFM:471905,IDFM:471128,2,112
IDFM:monomodalStopPlace:43205,IDFM:471181,2,7
IDFM:462955,IDFM:462954,2,126
IDFM:463159,IDFM:22364,2,360
IDFM:462961,IDFM:21918,2,156
IDFM:463078,IDFM:21968,2,14
IDFM:472060,IDFM:471905,2,5
IDFM:472421,IDFM:monomodalStopPlace:473396,2,21
IDFM:463147,IDFM:22174,2,2
IDFM:488003,IDFM:monomodalStopPlace:473278,2,34
IDFM:471541,IDFM:470824,2,53
IDFM:17896,IDFM:471185,2,200
IDFM:472014,IDFM:monomodalStopPlace:43098,2,19
IDFM:22368,IDFM:22001,2,125
IDFM:472142,IDFM:472519,2,37
IDFM:monomodalStopPlace:43112,IDFM:420782,2,185
IDFM:monomodalStopPlace:411440,IDFM:473009,2,41
IDFM:22201,IDFM:463048,2,299
IDFM:463048,IDFM:22200,2,22
IDFM:22078,IDFM:463257,2,57
IDFM:486682,IDFM:472577,2,204
IDFM:472865,IDFM:471592,2,8
IDFM:471968,IDFM:472950,2,92
IDFM:462942,IDFM:462943,2,153
IDFM:463170,IDFM:22102,2,3
IDFM:monomodalStopPlace:426987,IDFM:22083,2,191
IDFM:472344,IDFM:472582,2,8
IDFM:471154,IDFM:monomodalStopPlace:427871,2,65
IDFM:463036,IDFM:21921,2,14
IDFM:472865,IDFM:472890,2,111
IDFM:monomodalStopPlace:45739,IDFM:471564,2,227
IDFM:463069,IDFM:472142,2,310
IDFM:3823,IDFM:monomodalStopPlace:473358,2,31
IDFM:463061,IDFM:463079,2,341
IDFM:463194,IDFM:21969,2,133
IDFM:463168,IDFM:22181,2,180
IDFM:22028,IDFM:463070,2,12
IDFM:21906,IDFM:monomodalStopPlace:58718,2,243
IDFM:21903,IDFM:462960,2,180
IDFM:22198,IDFM:21933,2,180
IDFM:463144,IDFM:22030,2,334
IDFM:22072,IDFM:22073,2,90
IDFM:463061,IDFM:21966,2,335
IDFM:monomodalStopPlace:473387,IDFM:monomodalStopPlace:47684,2,164
IDFM:monomodalStopPlace:58720,IDFM:monomodalStopPlace:58572,2,281
IDFM:22030,IDFM:22381,2,150
IDFM:21947,IDFM:463263,2,139
IDFM:22145,IDFM:462998,2,118
IDFM:463192,IDFM:21995,2,0
IDFM:monomodalStopPlace:43090,IDFM:monomodalStopPlace:473072,2,154
IDFM:22015,IDFM:monomodalStopPlace:463865,2,120
IDFM:463086,IDFM:22238,2,13
IDFM:monomodalStopPlace:473341,IDFM:472016,2,55
IDFM:21964,IDFM:472273,2,352
IDFM:471064,IDFM:21962,2,317
IDFM:22222,IDFM:463229,2,13
IDFM:462954,IDFM:462996,2,289
IDFM:462952,IDFM:22228,2,0
IDFM:462972,IDFM:470776,2,325
IDFM:22198,IDFM:463115,2,22
IDFM:463077,IDFM:463141,2,342
IDFM:471046,IDFM:472914,2,30
IDFM:21933,IDFM:463115,2,180
IDFM:monomodalStopPlace:473121,IDFM:30520,2,46
IDFM:monomodalStopPlace:43164,IDFM:472831,2,31
IDFM:472414,IDFM:monomodalStopPlace:461504,2,34
IDFM:monomodalStopPlace:47915,IDFM:472507,2,7
IDFM:monomodalStopPlace:473049,IDFM:35253,2,30
IDFM:22194,IDFM:21961,2,180
IDFM:463264,IDFM:22134,2,107
IDFM:463058,IDFM:21909,2,180
IDFM:monomodalStopPlace:473522,IDFM:monomodalStopPlace:47528,2,185
IDFM:472934,IDFM:472519,2,67
IDFM:monomodalStopPlace:43195,IDFM:472662,2,19
IDFM:22097,IDFM:463000,2,15
IDFM:463095,IDFM:21952,2,13
IDFM:463154,IDFM:22121,2,0
IDFM:470844,IDFM:monomodalStopPlace:43147,2,13
IDFM:21990,IDFM:463079,2,353
IDFM:18304,IDFM:471058,2,148
IDFM:monomodalStopPlace:47923,IDFM:monomodalStopPlace:50672,2,313
IDFM:monomodalStopPlace:473257,IDFM:420782,2,20
IDFM:471918,IDFM:472308,2,9
IDFM:21959,IDFM:22087,2,180
IDFM:22400,IDFM:463269,2,12
IDFM:472950,IDFM:471691,2,101
IDFM:463189,IDFM:463188,2,67
IDFM:463193,IDFM:monomodalStopPlace:470549,2,240
IDFM:472323,IDFM:463023,2,347
IDFM:472584,IDFM:monomodalStopPlace:473303,2,99
IDFM:472890,IDFM:monomodalStopPlace:43072,2,47
IDFM:22157,IDFM:22156,2,126
IDFM:463079,IDFM:monomodalStopPlace:44877,2,780
IDFM:471592,IDFM:472570,2,82
IDFM:monomodalStopPlace:473357,IDFM:470729,2,210
IDFM:462961,IDFM:462962,2,180
IDFM:463201,IDFM:463194,2,180
IDFM:monomodalStopPlace:43244,IDFM:471958,2,171
IDFM:monomodalStopPlace:473493,IDFM:471827,2,83
IDFM:monomodalStopPlace:470519,IDFM:22367,2,160
IDFM:463128,IDFM:21957,2,180
IDFM:472920,IDFM:42112,2,171
IDFM:463288,IDFM:22161,2,11
IDFM:22096,IDFM:463151,2,12
IDFM:monomodalStopPlace:473609,IDFM:monomodalStopPlace:44602,2,264
IDFM:463144,IDFM:463244,2,350
IDFM:463069,IDFM:471341,2,308
IDFM:462989,IDFM:22381,2,372
IDFM:22160,IDFM:monomodalStopPlace:473890,2,368
IDFM:463189,IDFM:22218,2,323
IDFM:472034,IDFM:472560,2,32
IDFM:471308,IDFM:472742,2,5
IDFM:21962,IDFM:21911,2,140
IDFM:monomodalStopPlace:58572,IDFM:471328,2,289
IDFM:471968,IDFM:monomodalStopPlace:58720,2,287
IDFM:monomodalStopPlace:47654,IDFM:monomodalStopPlace:473121,2,138
IDFM:463092,IDFM:22140,2,12
IDFM:472102,IDFM:471658,2,111
IDFM:22380,IDFM:490848,2,308
IDFM:472034,IDFM:471022,2,90
IDFM:480704,IDFM:monomodalStopPlace:473109,2,214
IDFM:463313,IDFM:21920,2,105
IDFM:monomodalStopPlace:473237,IDFM:21926,2,322
IDFM:471691,IDFM:471328,2,47
IDFM:21911,IDFM:21964,2,480
IDFM:463232,IDFM:22081,2,326
IDFM:472273,IDFM:471658,2,166
IDFM:471877,IDFM:monomodalStopPlace:473401,2,80
IDFM:monomodalStopPlace:43157,IDFM:471925,2,43
IDFM:21964,IDFM:21911,2,480
IDFM:472959,IDFM:463023,2,348
IDFM:463150,IDFM:22085,2,13
IDFM:22098,IDFM:463294,2,180
IDFM:22080,IDFM:22072,2,102
IDFM:462961,IDFM:462963,2,143
IDFM:monomodalStopPlace:411507,IDFM:471084,2,20
IDFM:462942,IDFM:22073,2,200
IDFM:22168,IDFM:22006,2,90
IDFM:472323,IDFM:471030,2,198
IDFM:monomodalStopPlace:473052,IDFM:2279,2,60
IDFM:22155,IDFM:463292,2,12
IDFM:463300,IDFM:462969,2,480
IDFM:463246,IDFM:463145,2,336
IDFM:471309,IDFM:471604,2,8
IDFM:22080,IDFM:monomodalStopPlace:473875,2,255
IDFM:22150,IDFM:monomodalStopPlace:44877,2,343
IDFM:463080,IDFM:22364,2,368
IDFM:463083,IDFM:463173,2,372
IDFM:471341,IDFM:471724,2,98
IDFM:463156,IDFM:24683,2,12
IDFM:471341,IDFM:463066,2,324
IDFM:monomodalStopPlace:58572,IDFM:472034,2,298
IDFM:monomodalStopPlace:45814,IDFM:monomodalStopPlace:473533,2,48
IDFM:monomodalStopPlace:43072,IDFM:472890,2,47
IDFM:monomodalStopPlace:47924,IDFM:13166,2,243
IDFM:21991,IDFM:463287,2,29
IDFM:471968,IDFM:470817,2,57
IDFM:472013,IDFM:470776,2,70
IDFM:monomodalStopPlace:473826,IDFM:22148,2,29
IDFM:463245,IDFM:22030,2,119
IDFM:monomodalStopPlace:43246,IDFM:472386,2,54
IDFM:21911,IDFM:21963,2,480
IDFM:490794,IDFM:22239,2,840
IDFM:463160,IDFM:22364,2,255
IDFM:463183,IDFM:472861,2,305
IDFM:2759,IDFM:471897,2,75
IDFM:471831,IDFM:monomodalStopPlace:43225,2,261
IDFM:462969,IDFM:462971,2,263
IDFM:471267,IDFM:monomodalStopPlace:473603,2,110
IDFM:22092,IDFM:monomodalStopPlace:45102,2,296
IDFM:monomodalStopPlace:419208,IDFM:monomodalStopPlace:43221,2,110
IDFM:21962,IDFM:472013,2,305
IDFM:472142,IDFM:22225,2,294
IDFM:472448,IDFM:424724,2,234
IDFM:monomodalStopPlace:473278,IDFM:monomodalStopPlace:47911,2,206
IDFM:monomodalStopPlace:473370,IDFM:471058,2,143
IDFM:22182,IDFM:463075,2,12
IDFM:472034,IDFM:488016,2,153
IDFM:463129,IDFM:463128,2,180
IDFM:462960,IDFM:462961,2,180
