CODE_UIC;DESCRIPTION;LOCALITY_UIC
87654384;LICHTENBERG EGLISE;
87414664;SEVRES LECOURBE;
87654392;LICHTENBERG PICARDIE;
87414615;ATRIUM;
87414607;GRACE DE DIEU;
87414656;VOLONTAIRE - VAUGIRARD;
87414649;RENNES - LITTRE;
87414631;RUE DE RENNES - BOULEVARD SAINT-GERMAIN;
87414623;SAINT-GERMAIN - ODEON;
87654475;ROUFFACH CHS;
87414581;HOPITAL JEAN ROSTAND;
87654467;WIMMENAU CENTRE;
70314906;READING;
87414573;LA PASSERELLE;
87414565;LA PETITE VILLEDIEU;
87414557;LES PYRAMIDES;
87414599;GROUPE SCOLAIRE PASTEUR;
87414508;NOUVELLE AMSTERDAM;
87414540;TRAPPES - PASTEUR;
87414532;PAUL LANGEVIN;
87414524;PIERRE EDOUARD;
87654442;REIPERTSWILLER SALLE POLYVALENTE;
87414516;PORTE DES MATELOTS;
71142091;LAS FRAGUAS;
71142067;BARCENA;
71142026;REINOSA;
71142000;MATAPORQUERA;
71142190;BOO;
71142182;GUARNIZO;
71142166;RENEDO;
71142133;TORRELAVEGA;
85015024;SAXON;
85015016;CHARRAT-FULLY;
85015040;CHAMOSON;
70314708;MAIDENHEAD;
85015032;RIDDES;
85015065;SION;
85015057;ARDON;
87414714;MARCEL SEMBAT;
87414706;BALARD;
85015008;MARTIGNY;
80216697;JEVER;
88241588;HOBOKEN POLDER;
74035485;SKURUP;
94520015;ABRANTES;
51074583;D BROWA GORNICZA;
54359851;SKALICE NAD SVITAVOU;
51074658;SOSNOWIEC G OWNY;
74035030;SKEE;
88731224;PHILIPPEVILLE;
74031500;RABBALSHEDE;
51071555;OLESNO  L SKIE;
85014795;LES DIABLERETS;
85014829;LEYSIN FEYDEY;
85014928;GRYON;
54359059;ROUSINOV;
85014951;VILLARS-SUR-OLLON;
85014639;MONTHEY-VILLE;
85014647;TROISTORRENTS;
85014662;CHAMPERY VILLAGE;
10311019;HELSINKI;
87165803;LAVAUR CENTRE;81061547
87165860;SEMALENS;
87165852;MONTASTRUC-LA-CONSEILLERE RN 88;31061536
87165845;MAZAMET - GARE ROUTIERE;81061554
87415299;OSMOY;
87165944;SAINT-PAUL-CAP-DE-JOUX;
85014035;ST-MAURICE;
87415349;GLOS - MONTFORT;
85014027;BEX;
85014050;VERNAYAZ;
87415323;BOURGTHEROULDE - THUIT-HEBERT;
85014043;EVIONNAZ;
87415364;BRIONNE;
80063495;FREIBERG (SACHS);
85014001;AIGLE;
87415679;PORT-VILLEZ;
87415661;PONT-DE-L'ARCHE;
87415604;VERNON - GIVERNY;
87415646;SAINT-PIERRE-DU-VAUVRAY;
87415620;GAILLON - AUBEVOYE;
70315507;TWYFORD;
85014217;MONTHEY;
74031948;RIKSGRANSEN;
87415893;BONNIERES;
87415885;ROSNY-SUR-SEINE;
87415877;VAL-DE-REUIL;
80063776;CHEMNITZ HBF;
87415851;LOUVIERS;27041585
22346304;KOROSTEN;
55046896;UKK;
55140194;NYIREGYHAZA;
87165464;FLOIRAC - COURS;
87415026;DIEPPE TERMINAL;76041501
87415018;DIEPPE;76041501
87415067;SAINT-VAAST-D'EQUIQUEVILLE;
87165498;CAMBES;
87415042;ARQUES-LA-BATAILLE;
87165472;ASSIER VILLE;46061307
87165530;GRAMAT L'HOPITAL;
87165522;GRAMAT VILLE;46061305
87165514;CEINT D'EAU;
87165506;FIGEAC GARE ROUTIERE;46061309
87165548;LE BOURG;
87165621;RUDELLE - MAIRIE;
87165613;LIVERNON - GENDARMERIE;
87165654;THEMINES;
87415091;NEUFCHATEL-EN-BRAY;
87165738;LABRUGUIERE ABRI BUS;81061552
87415133;ANNEVILLE-SUR-SCIE;
87415125;SAINT-AUBIN-SUR-SCIE;
87415109;NESLE - SAINT-SAIRE;
87415166;SAINT-VICTOR;
87415158;AUFFAY;
87415141;LONGUEVILLE-SUR-SCIE;
20533364;TUAPSE-PASSAJIRSKAIA;
83098061;TORRE ANNUNZIATA CENTRALE;
83098244;EBOLI;
83098236;BATTIPAGLIA;
85013946;CHATEAU-D'OEX;
83098277;SICIGNANO DEGLI ALBURNI;
85013979;ROUGEMONT;
85013995;GSTAAD;
85013987;SAANEN;
83098103;POMPEI;
83098145;NOCERA INFERIORE;
83098186;SALERNO;
51071407;LUBLINIEC;
83098327;BARAGIANO-RUOTI;
83098319;BELLA-MURO;
85013698;ROCHERS DE NAYE;
85013706;GLION;
85013755;CHERNEX;
74032565;RYDSGARD;
85013771;LES AVANTS;
74032193;RONNEBY;
55047472;KESZTHELY;
80062166;DRESDEN - NEUSTADT;80906050
80062331;RIESA;
80062372;OSCHATZ;
85013045;ROCHE VD;
85013037;VILLENEUVE;
85013003;MONTREUX;
87166207;GIMONT - LES HALLES;
88733873;HAM-SUR-HEURE;
87166348;L'ISLE-JOURDAIN PLACE DU FOIRAIL;
87166314;LEGUEVIN LIBERTE;
87166355;PIBRAC - ROND-POINT LA FAIENCERIE;
55141341;FENYESLITKE;
87166603;PUJAUDRAN AVENUE VICTOR CAPOUL;
55141184;KISVARDA;
87166876;FAYCELLES;
74033191;ROJAN;
74033084;RAVLANDA;
74033068;RATTVIK;
88733204;BERZEE;
51072272;CHORZOW MIASTO;
51072306;BYTOM;
55141754;ZAHONY;
87166041;AUBIET - CREDIT AGRICOLE;32061176
71773101;LATOUR-DE-CAROL;
83051300;BOLOGNA S. RUFFILLO;83983444
83051359;VERNIO-MONTEPIAN-CANTAGALLO;
87555631;COULANGES;
87315952;SAINT-HILAIRE-LE-CHATEAU;
87555649;PIERREFITTE-SUR-LOIRE;
87555805;JOYEUSE - OFFICE DE TOURISME;
87555797;LES VANS CENTRE;
87315044;DAOURS;
20049106;LODEINOE POLE;
71043075;FIGUERES VILAFANT;71971044
88634535;NAMECHE;
51077107;O WI CIM;
88634469;SCLAIGNEAUX;
51077503;TRZEBINIA;
70704304;SHELFORD;
88634040;ANDENNE;
70704700;WHITTLESFORD PARKWAY;
55040444;DEVECSER;
72233064;VRBAS;
88634618;MARCHE-LES-DAMES;
74030312;OCKELBO;
83050237;REGGIO EMILIA;
87556597;SAINT-GENIS-POUILLY PORTE DE FRANCE;
87556506;VALENCE - GARE ROUTIERE;26076100
87556522;MONTELIMAR GARE ROUTIERE;26076400
83050146;PARMA;
83050435;BOLOGNA CENTRALE;83983444
74030122;NASSJO C;
83050328;MODENA;
83050658;FORLIMPOPOLI-BERTINORO;
83050666;CESENA;
83050682;SAVIGNANO SUL RUBICONE;
87410696;MEULAN-EN-YVELINES - PLACE DU VEXIN;
83050542;IMOLA;
83050567;CASTELBOLOGNESE-RIOLO-TERME;
83050583;FAENZA;
83050575;RIMINIFIERA;
87556910;GEX VERTES CAMPAGNES;
87556902;SOUS-SAINT-JEAN;
83050591;FORLI;
87410852;GARGENVILLE MAIRIE;
87410712;MEULAN-EN-YVELINES - ARQUEBUSE;
83050716;RIMINI;
55040931;BOBA;
87316158;BOUILLANCOURT;
87316141;BRACHES;
87316109;DOMMARTIN - REMIENCOURT;
87316125;THEZY-GLIMONT;
87316083;LONG-LE CATELET;
87316075;DREUIL-LES-AMIENS;
87316091;FONTAINES-SUR-SOMMES;
87316281;WIENCOURT-L'EQUIPEE;
87316208;WACQUEMOULIN;
87316190;FAMECHON;
87316398;HEILLES - MOUCHY;
74030940;OXIE;
87556076;THOIRY MAIRIE;01055607
87316471;GREZ - GAUDECHART;
87316463;FONTAINE-LAVAGANNE;
87316455;ACHY;
87316406;MONTREUIL-SUR-THERAIN;
87316422;VILLERS SUR THERE;
88143321;LEMBEEK;
51079020;ZAKOPANE;
87316596;SAINTE-SEGREE;
74030742;OSBY;
87316562;VITREY-SUR-MANCE;
87556191;SERRES - PLACE DE LA LIBERTE;05076372
87316687;LE HAUT BANC;
87316679;PIHEN;
87316604;AUBIN-SAINT-VAAST;
87316760;EU LA MOUILLETTE;76031753
87316752;FEUQUEROLLES;
87316745;ACHEUX - FRANLEU;
88143081;HALLE;
53234286;TARGU JIU;
51078402;SUCHA BESKIDZKA;
70695106;TOTTENHAM HALE;
51078709;CHABOWKA;
70705509;DOWNHAM MARKET;
88143578;LOT;
51078907;NOWY TARG;
87316034;BLANGY-GLISY;
87316067;BUIRE-SUR-L'ANCRE;
87316059;HEILLY;
52490003;RUSSE;
54551366;OLBRAMOVICE;
70705707;WATLINGTON;
54551069;BENESOV U PRAHY;
87411470;SERQUEUX;
87411413;SAINT-MARTIN-DU-VIVIER;
87411462;SOMMERY;
87411454;MONTEROLIER - BUCHY;
87411447;LONGUERUE - VIEUX-MANOIR;
87411439;MORGNY;
87411389;FORGES-LES-EAUX;
87411603;GREMONVILLE;
87411637;OCQUEVILLE;
87411611;DOUDEVILLE;
87411652;SAINT-VALERY-EN-CAUX;76041165
87411819;CLERES;
87411801;MONTVILLE;
87317362;ABBEVILLE;
87317321;CAFFIERS;
87317339;MARQUISE - RINXENT;
87317305;LES FONTINETTES;
87317495;CHEPY - VALINES;
87317487;QUESNOY-LE-MONTANT;
87317404;RUE;
87317396;NOYELLES-SUR-MER;
87317586;BOULOGNE-SUR-MER;62031758
87317537;EU;76031753
87317503;FEUQUIERES - FRESSENNEVILLE;
87317529;LE TREPORT - MERS-LES-BAINS;
87317511;WOINCOURT;
87317610;BEAU MARAIS;
87317727;CHERY;
87317701;LURY-SUR-ARNON;
87411017;ROUEN RIVE DROITE;76041101
87411280;MOTTEVILLE;
87411272;PAVILLY;76041127
87411264;BARENTIN;76411260
87411256;MALAUNAY - LE HOULME;
87411207;OISSEL;
87411249;MAROMME;
87411223;SOTTEVILLE;
87411215;SAINT-ETIENNE-DU-ROUVRAY;
87411173;ELBEUF - SAINT-AUBIN;
94370023;PAMPILHOSA;
87411181;TOURVILLE;
70696500;LONDON LIVERPOOL STREET;70970011
70706804;ELY;
70550509;WARMINSTER;
87317057;RANG-DU-FLIERS - VERTON - BERCK;
87317016;BOULOGNE TINTELLERIES;62031758
87317164;MONTREUIL SUR MER;
87317107;HESDIGNEUL;
87317123;WIMILLE - WIMEREUX;
87317115;PONT DE BRIQUES;
87317065;ETAPLES - LE TOUQUET;
87317099;NEUFCHATEL-HARDELOT;
87317081;DANNES - CAMIERS;
87317255;ANVIN;
87317248;BLANGY-SUR-TERNOISE;
87317263;CALAIS VILLE;62031726
87317206;MARESQUEL;
87317230;AUCHY-LES-HESDIN;
87317222;HESDIN;
87317180;BRIMEUX;
87317198;BEAURAINVILLE;
51075507;ZEBRZYDOWICE;
72124990;DIMITROVGRAD   YU;
54550467;CERCANY;
80067041;REICHENBACH (VOGTL) OB BF;
88730077;WALCOURT;
83050005;PIACENZA;
83050070;FIORENZUOLA;
83050096;FIDENZA;
80067124;PLAUEN (VOGTL) OB BF;
82616029;LUXEMBOURG GARE ROCADE;
85017954;CRANS-SUR-SIERRE POSTE;
80160119;NAUMBURG (SAALE) HBF;
80160176;APOLDA;
80160192;WEIMAR;
80160432;ERFURT HBF;
85017822;SAAS FEE BUSTERMINAL;
85017830;SAAS GRUND POST;
87318964;AVIGNON TGV;
80160515;GOTHA;
70552000;BASINGSTOKE;
80160770;EISENACH;
88635607;GODINNE;
51076000;CZECHOWICE-DZIEDZICE;
51076109;BIELSKO-BIA A G OWNA;
80066357;GLAUCHAU (SACHS);
88635458;YVOIR;
70311506;OXFORD;
80066407;ZWICKAU (SACHS) HBF;
70551002;ANDOVER;
70707208;LITTLEPORT;
70707901;WATERBEACH;
88635030;DINANT;
51076604; YWIEC;
80160085;WEISSENFELS;
87651802;SISTERON;04057120
87651851;LEGE-CAP-FERRET CENTRE-VILLE;
55039396;HAJMASKER;
71542019;PUENTE GENIL;71971540
87697177;CHABONS-LEP PAR;
87697169;LEGNY - PONTS TARRETS;
87697151;ARGENTINE - GEMILLY OU STADE;
87697144;ARGENTINE LA COMBE;
87697193;CLELLES MAIRIE;38069710
87697185;CIVRIEUX-D'AZERGUES - D. 385;
87697136;LYON-PERRACHE - GARE ROUTIERE;69072202
87697128;LYON-PART-DIEU - GARE ROUTIERE;69072202
87707109;SERIFONTAINE JACQUES DUCLOS;
55039479;VESZPREM;
87707067;BOUCHEVILLIERS CENTRE;
87707059;DROITTECOURT CENTRE;
87707083;GOURNAY-EN-BRAY SAINT-CRESPIN;
87707075;GOURNAY-EN-BRAY FELIX FAURE;
87697292;EPINAY-SUR-SEINE - TRAM 11 EXPRESS;
87707034;YVETOT ROND-POINT DES DAMES BLANCHES;
87697201;DARDILLY-LE-JUBIN - ARRET TCL LES SAULES;
87707091;SERIFONTAINE STADE;
87697227;LISSIEU - LE BOIS DIEU RD306;
87697219;DARDILLY-LES-MOUILLES - ARRET TCL;
71302000;ZAMORA;
55039214;PETFURD ;
54544148;MILOVICE;
87697052;VILLEFRANCHE-SUR-SAONE GARE R.;69069705
87697045;LYON-VAISE - GARE ROUTIERE;
87697037;COUZON AU MONT D'OR ARRET TCL GARE;
87697029;COLLONGES FONTAINES ARRET TCL GARE;
87697011;ANSE (MONUMENT);
87697003;ALBIGNY-NEUVILLE - ARRET TCL GARE;69072126
87697532;PONT-DE-CLAIX TAG MARCELINE;38074750
87697524;MONESTIER-DE-CLERMONT - CENTRE;38069750
87697516;LUS-LA-CROIX-HAUTE - R.D. 1075;26069750
87697508;LA BRIDOIRE - ABRIS BUS LE HAUT;
87697557;VIRIEU-SUR-BOURBRE - EGLISE;
87697540;PRINGY - GARE - ARRET SIBRA;
71782003;TARDIENTA;
71782011;GRANEN;
87311407;NAVES - LYCEE AGRICOLE;
71782037;SARINENA;
80115782;DILLENBURG;
87697698;LA CHAMBRE;
80115733;HERBORN (DILLKREIS);
87697680;CIZE-BOLOZON - MAIRIE;
87697672;BOURG-EN-BRESSE - CHARITE;
83007450;CENGIO;
83007427;CEVA;
87707216;SERIFONTAINE LA VIGNE;
87697318;VILLETANEUSE UNIVERSITE;
87697300;EPINAY-VILLETANEUSE - TRAM 11 EXPRESS;
80115816;HAIGER;
87697359;LE BOURGET - TRAM 11 EXPRESS;
87697342;DUGNY - LA COURNEUVE;
87697334;STAINS - LA CERISAIE;
87697326;PIERREFITTE-STAINS - TRAM 11 EXPRESS;
87697490;GRENOBLE EUROPOLE;38074700
87697482;GRENOBLE - CHAMPOLLION;
87697474;GRENOBLE VICTOR HUGO;
87707240;FERRIERES-EN-BRAY;
87707265;PORT-EN-BESSIN;
87707257;NEUFCHATEL-EN-BRAY TETE DE CHEVAL;
54544510;MLADA BOLESLAV HLAVNI NADRAZI;
87697466;GRENOBLE - EUGENE CHAVANT;
83091058;NAPOLI MERGELLINA;
83091033;NAPOLI CAMPI FLEGREI;
83091090;NAPOLI PIAZZA GARIBALDI;
55039966;AJKA;
83091504;MINTURNO-SCAURI;
51069708;GLIWICE;
53320150;CLUJ NAPOCA;
51068700;RACIBORZ;
70859108;WAKEFIELD WESTGATE;
20540005;GROZNYI;
76008102;ANDALSNES;
88140010;BRUXELLES-MIDI / BRUSSEL-ZUID;88988104
94180026;VIANA DO CASTELO;
76008052;BJORLI;
76008011;LESJA;
20050005;BOLOGOE-MOSKOVKOE;
87696831;COULANGES-SUR-YONNE;
87696807;CLAMECY;
87696856;CHATEL-CENSOIR;
54543967;KRALUPY NAD VLTAVOU;
87696500;SAINT-MARTIN-DU-MONT - LE FARGET;
87696542;MILLAY;
87696534;LUZY;
87696526;REMILLY - SAINT-HONORE-LES-BAINS;
87696518;FOURS;
87696617;CORBIGNY;
87310862;NEUVY-PAILLOUX - LES 4 ROUTES;
87310813;SAINT-FLORENT-SUR-CHER MAIRIE;18057627
87696658;SAINT-PAUL - COLLEGE;
87696641;ASNOIS;
87696633;FLEZ-CUZY - TANNAY;
87696625;DIROL;
20196105;MOSKVA-RIJSKAIA;
88630080;NAMUR;
80844076;FLUGHAFEN BERLIN BRANDENBURG (BER);
87706895;SAINT-ETIENNE-DU-ROUVRAY LE MADRILLET;
71543009;LA RODA DE ANDALUCIA;
87706903;FREULLEVILLE;
87706929;MEULERS CENTRE;
52240002;GORNA ORJAHOVITZA;
87706945;SAINT-AUBIN-LE-CAUF MAIRIE;
87698381;ALAI - ARRET TCL;
80114025;BAD NAUHEIM;
87698357;SAINT-GEORGES-DE-RENEINS - CENTRE;
87698399;BALBIGNY - GARE ROUTIERE;42072686
87698308;GRESY-SUR-AIX - LE CHEVRET - ARRET ONDEA;
87698340;LYON-SAINT-PAUL - LA FEUILLEE;69072202
87698332;LYON-SAINT-PAUL - QUAI DE BONDY;69072202
87698324;LA TOUR-DE-SALVAGNY - CENTRE;
87698316;LA TOUR-DE-SALVAGNY - HIPPODROME;
80114074;BUTZBACH;
87698498;ESTRESSIN LVA;
87698480;ECULLY DEMI-LUNE - EGLISE;
87698472;CREST - MEDIATHEQUE;
87698464;COMMUNAY LES BROSSES;
87698415;BEYNOST - R.D. 1084 - GARE;01073354
87698407;BELLEGARDE - GARE ROUTIERE;01074500
87698456;COMMUNAY - LES BONNIERES;
87698449;COMMUNAY LA GUICHARDE;
87698423;CHAMBERY - JACOB-BELLECOMBETTE;
71541060;AGUILAR DE LA FRONTERA;
71541052;MONTILLA;
80114249;WETZLAR;
87458869;NEUFCHATEAU LYCEE PROFESSIONNEL;88040574
87458810;BUZY RUE D'ETAIN;
54543009;TURNOV;
87458836;VERDUN LA TOUR DU CHAMP;
87458828;ETAIN CENTRE;
87698274;ECULLY - ARRET TCL DEMI-LUNE VAUBOIN;
87698290;GRANDRIS CENTRE;
87698282;FLEURIEUX RN7;
83006049;SAVIGLIANO;
83006031;CAVALLERMAGGIORE;
83006023;RACCONIGI;
83006015;CARMAGNOLA;
87698704;SAINT-PERAY - CHEMIN DES GUERETS;
83006007;VILLASTELLONE;
87312587;TROYES QUENNEDEY;
87312546;MERY-SUR-CHER;
87312538;SAINT JULIEN SUR CHER;
87698795;UGINE - PLACE DU VAL D'ARLY;
80114413;WEILBURG;
87698746;TERNAY - BOUCHERATTES;
87698738;TASSIN - LE BARAILLON;
54543611;BAKOV NAD JIZEROU;
87698712;SAINT-PIERRE-DE-CHANDIEU - CHARMY;
87698787;TERNAY CROIX DU MORZE;
87698779;TERNAY - CHEMIN DE LA GARE;
87698761;TERNAY - CHASSAGNE - GRANDES COMBES;
87698753;TERNAY CENTRE;
83006155;ROBILANTE;
83006148;ROCCAVIONE;
83006130;BORGO S. DALMAZZO;
83006114;CUNEO GESSO;
87698803;VIENNE - GARE ROUTIERE;38072258
83006106;CUNEO;
87552141;RIBEAUVILLE GARE ROUTIERE;
87458992;BRIGNOLES - GARE ROUTIERE;
80114538;LIMBURG (LAHN);80980114
87698852;JAUNAY-CLAN - R.D. 910;
54543512;MNICHOVO HRADISTE;
87698845;CHASSENEUIL  - ABRIBUS BEAUSOLEIL;
87458984;LE LUC - GARE ROUTIERE;
87698894;NERPUY - R.D. 910;
83006080;CENTALLO;
87698886;NAINTRE - R.D. 910;
87698878;LA TRICHERIE - RD 910;
83006064;FOSSANO;
87698860;DISSAY - R.D. 910;
87698597;MOIRANS - PAYS VOIRONNAIS;
87698589;MIONNAY LA POSTE;01069850
87698571;MIRIBEL - ELYSEE - RD1084;01072352
87698522;L ARBRESLE - TRAM-TRAIN;
87698514;FLUMET - OFFICE DE TOURISME;
87698506;FEYZIN TCL GARE;69072253
87698563;MEGEVE - AUTOGARE;
87698555;LE TEIL - CENTRE;
87698548;LE TEIL - COUR MARCHANDISES;
83006171;LIMONE;
87698530;LE BOURGET-DU-LAC - STAC;
83006163;VERNANTE;
87698696;SAINT-MAURICE-DE-BEYNOST - CENTRE - R.D. 1084;01069869
87698688;SAINT-MARCEL-EN-DOMBES - ALLEE DES CHARMILLES;01076980
87698639;ROANNE - GARE ROUTIERE;42072680
80114728;MAINZ KASTEL;
87698621;PRIVAS-COURS-DU-PALAIS;
87698613;PRAZ-SUR-ARLY - OFFICE DE TOURISME;
87698605;NEULISE;
87698670;SERVAS-LENT - R.D. 1083;01072370
54543330;SVITAVY;
87698662;SAINT-ETIENNE-CHATEAUCREUX GARE ROUTIERE;42072600
87698654;SAILLANS - PONT ALGOUD;
87698647;ROMANS - GARE ROUTIERE;26076165
87218149;SENAILLY;
83090035;VILLA LITERNO;
83090019;FALCIANO-MONDRAGONE-CARINOLA;
83090001;SESSA AURUNCA-ROCCAMONFINA;
83090068;AVERSA;
83090092;CASORIA-AFRAGOLA;
83090084;FRATTAMAGGIORE-GRUMO;
25090100;R GA CENTR L  STACIJA;
51069823;ZABRZE;
70224600;LIVERPOOL LIME STREET;
76007062;TANGEN;
20780502;JEKATERNBURG-PASSAZHIRSKIY;
85152967;BRIG BAHNHOFPLATZ;85998520
76007393;VINSTRA;
76007344;RINGEBU;
87697979;VINCELLES - AVENUE DE LA GARE;
87697961;VERMENTON - CENTRE MERIDIEN;
87697987;FLETY PONT BOUDOT;
76007435;OTTA;
76007401;KVAM;
54542720;HODKOVICE NAD MOHELKOU;
87707968;NEUILLY-SAINT-FRONT EGLISE;
76007476;DOMBAS;
76007468;DOVRE;
87697714;PONTAMAFREY;
87697706;POLLIAT MAIRIE;01072580
76007161;BRUMUNDDAL;
76007112;HAMAR;
87707588;SARRALTROFF RUE DE LA FORET;
76007088;STANGE;
87697730;SIMANDRE-SUR-SURAN - MAIRIE;
87697722;SAINT-ETIENNE-DE-CUINES;
80113811;FRIEDBERG (HESS);
76007203;MOELV;
87697821;CINTEGABELLE - ROND-POINT;
87697813;VERNET - AVENUE DE LA MAIRIE;
76007294;HUNDERFOSSEN;
76007252;LILLEHAMMER;
54542522;JERMANICE;
87697839;PERL GARE ROUTIERE;
54542571;ROUDNICE NAD LABEM;
87551895;SAINT-NAUPHARY MAIRIE;
87551945;TOULOUSE ARGOULETS;31061100
87551937;BEAUVAIS-SUR-TESCOU;
87313395;POIX-DE-PICARDIE;
87313353;TRICOT;
87313387;ESTREES-SAINT-DENIS;
87313379;NAMPS - QUEVAUVILLERS;
87313320;MOREUIL;
87313346;MONTDIDIER;80058867
87313338;HARGICOURT - PIERREPONT;
87313304;CLERMONT DE L'OISE;
87313478;CHAULNES;
87313460;ROSIERES;
87313494;HAM;
87313486;NESLE;
87313437;VILLERS-BRETONNEUX;
87313452;GUILLAUCOURT;
87313445;MARCELCAVE;
71784009;LLEIDA-PIRINEUS;
87313411;PERONNE FLAMICOURT;80031341
87313403;REMY;
87699629;ECHEVANNES;
82260018;BETTEMBOURG GARE;82982603
80211052;MARIENHAFE;
87313585;HERMES - BERTHECOURT;
87313577;MOUY - BURY;
87313593;VILLERS-SAINT-SEPULCRE;
87313544;CRAMOISY;
87313569;BALAGNY SAINT-EPIN;
87313551;CIRES-LES-MELLO;
87313510;BEAUVAIS;
87313692;HERCHIES;
87313684;SAINT-SULPICE - AUTEUIL;
87313676;LABOISSIERE - LE DELUGE;
87313668;MERU;
87313601;ROCHY-CONDE;
80211094;NORDEN;
87313767;AUMALE;
87313759;ABANCOURT;
87313726;MARSEILLE-EN-BEAUVAISIS;
87313718;SAINT-OMER-EN-CHAUSSEE;
87313742;FEUQUIERES - BROQUIERS;
87313734;GRANDVILLIERS;
87313700;MILLY-SUR-THERAIN;
87313874;AMIENS;80031387
87313882;TGV HAUTE PICARDIE;
87313833;FORMERIE;
87313841;FOUILLOY;
87313817;LONGROY - GAMACHES;
87313809;BLANGY-SUR-BRESLE;
54542324;RYCHNOV U JABLONCE NAD NISOU;
80211573;SCHUTTORF;
80211599;HORSTEL;
80211565;BAD BENTHEIM;
54542126;LIBEREC;
87699850;MALBUISSON;
54542134;HAVLICKUV BROD;
88142091;NIVELLES;
87459008;ST-MAXIMIN-LA-STE-BAUME - GARE ROUTIERE;
87459016;FORCALQUIER;
51067009;K DZIERZYN-KO LE;
87313072;ALBERT;
87313064;MERICOURT - RIBEMONT;
87313098;AILLY-SUR-SOMME;
87313080;SAINT-ROCH;
87313056;CORBIE;
87313049;LONGUEAU;
87699264;VERSONNEX-GENEVRIERS;
87699298;CHAMBRAY BOIS-CORMIER;
87699223;BASE AERIENNE;
87313130;PONT-REMY;
87313106;PICQUIGNY;
87313122;LONGPRE-LES-CORPS-SAINTS;
87313114;HANGEST-SUR-SOMME;
87313296;AVRECHY;
87313288;SAINT-REMY-EN-L'EAU;
87313247;BRETEUIL-EMBRANCHEMENT;
87313270;SAINT-JUST-EN-CHAUSSEE;
87313262;GANNES;
87313213;BOVES;
87313239;LA FALOISE;
87313221;AILLY-SUR-NOYE;
87699009;LA CHAPELLE-SOUS-DUN;
88142414;LILLOIS;
88142661;WATERLOO;
88142580;BRAINE-L'ALLEUD;
76006106;HARESTUA;
76006171;BLEIKEN;
80210419;DIEPHOLZ;
76006163;JAREN;
76006155;GRAN;
76006148;LUNNER;
76006130;ROA;
76006122;GRUA;
76006098;STRYKEN;
80210591;GREVEN;
76006221;RAUFOSS;
76006205;EINA;
76006262;GJ VIK;
87698928;LOIX;
87698910;BOURCEFRANC-LE-CHAPUS;
87698902;MARENNES;
80210674;RHEINE;
80210625;EMSDETTEN;
80210781;MEPPEN;
76006080;HAKADAL;
80210757;LINGEN EMS;
76006064;NITTEDAL;
76006031;KJELSAS;
76006015;GREFSEN;
54541334;SVETLA NAD SAZAVOU;
80210864;PAPENBURG (EMS);
80210971;EMDEN HBF;
80210914;LEER (OSTFRIESLAND);
87314534;COULLONS;
87314526;ARGENT-SUR-SAULDRE;
87314518;AUBIGNY-SUR-NERE;
87314898;SAINT-SATUR PLACE DE LA REPUBLIQUE;
87314880;SANCERRE - HOTEL DU RAMPART;
71783019;MONZON-RIO CINCA;
71783027;BINEFAR;
80210054;DULMEN;
80210021;HALTERN AM SEE;
87314906;BANNAY BOURG;
80210112;MUNSTER (WESTF) HBF;
80210252;OSNABRUCK HBF;
51068205;RYBNIK;
83004598;VILLAFRANCA-CANTARANA;
83004580;VILLANOVA D'ASTI;
83004564;CAMBIANO-SANTENA;
83004556;TROFARELLO;
83004523;TORINO LINGOTTO;83983001
83004689;FELIZZANO;
83004663;ROCCHETTA TANARO-CERRO;
83004655;CASTELLO D'ANNONE;
83004630;S. PAOLO SOLBRITO;
83004622;ASTI;
83004614;S. DAMIANO D'ASTI;
51068403;WODZIS AW  L SKI;
83004705;ALESSANDRIA;
88141671;SINT-GENESIUS-RODE;
88141598;HOLLEKEN;
54540930;GOLCUV JENIKOV MESTO;
88141754;DE HOEK;
88141184;FOREST-EST / VORST-OOST;
51067900;CHA UPKI;
88141424;LINKEBEEK;
54540443;CASLAV;
76005082;SKI;
20195503;MOSKVA-PAS-IAROSLAVSKAIA;
88631564;LUSTIN;
54540195;JIRKOV ZASTAVKA;
54540146;KUTNA HORA HLAVNI NADRAZI;
71544007;BOBADILLA;
71544130;MALAGA MARIA ZAMBRANO;
76005462;HALDEN;
76005116;VESTBY;
76005108;AS;
88631150;JAMBES;
76005199;RADE;
76005181;RYGGE;
76005165;MOSS;
76005223;FREDRIKSTAD;
76005272;SARPSBORG;
87359356;SAINT-JEAN-DE-MONTS ESPLANADE;85032071
87213058;HAGUENAU;67021305
76003111;ARNES;
71204040;O BURGO SANTIAGO;
76003186;KONGSVINGER;
76003152;SKARNES;
71204107;ELVINA-UNIVERSIDADE;
87213165;OBERMODERN;
87213108;SCHWEIGHOUSE-SUR-MODER;67021310
87213298;BANNSTEIN CROISEMENT;
71204032;CAMBRE;
71204024;CECEBRE;
87213256;NIEDERBRONN-LES-BAINS;67021325
71204008;BETANZOS-INFESTA;
87213249;REICHSHOFFEN;67021324
87213231;REICHSHOFFEN USINES;67021324
87213223;GUNDERSHOFFEN;67021322
87213207;MERTZWILLER;67021320
87609354;BAGNOLS-STADE;
87213348;GETIGNE;
87213470;WISSEMBOURG;
87213462;RIEDSELTZ;87737171
87213454;HUNSPACH;
87213447;HOFFEN;
87213439;CHATEAU-GONTIER JOFFRE;
